outline	sibling_outline	verdict	provisional	source	equivalent_tc_pairs	reviewed_at	reason
2.3.1	9.2	not-sibling	false	vocab		129	**43 §1 之逐對判定（批次 16 使 R-C42 解封之十節落地）。** **方法 `[machine]`（R-C41）**：`identical-TC scan`（本輪）比對全 corpus 三欄，得 23 組逐字相同者，**本對不在其中**；逐對之語意判讀為 `[manual]`。ch9 內部各節分述 popup、其標籤、下拉捷徑與其標籤，可觀察量互異，**非 sibling**（原 verdict `deferred` 依 41 §4／42 §1 永不得為終判，本輪改為逐對判定）
2.4	10.2	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.3	not-sibling	false	via-hierarchy		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.4	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.5	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.6	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.7	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.8	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.9	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	10.9.1	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— ch10（ECO HVAC）為 EV 之外加狀態且自身以委派字面回指標準 AUTO（10.5 `see standard ICE AUTO logics`），委派不是重述。**新證據**：本批 `2.3` 之九條所驗者為標準 AUTO 之狀態、互斥與中斷，ch10 之 TC 所驗者為 AUTO **三狀態之循環**與Menu Bar／popup 之反映，逐條比對無共用可觀察量。verdict 維持
2.4	11.5	not-sibling	false	vocab		129	**43 §1 之逐對判定（66 §1 使 `11.5`／`12.6` 之 BLOCKED 列落地）。** **方法 `[machine]`**：`identical-TC scan` 之結果不含本對。共有語彙 ['AUTO']。**`11.5`／`12.6` 為 BLOCKED 列**，其 `test_procedure` 與 `expected_result` 留白 —— **一列不驗任何行為者，不可能與任何一節驗同一件事**，故對 `2.4` 為 **not-sibling**；其真正之對造是彼此（同標籤 `HVS6.`、不同委派對象，見 DR #43），該對已另列（原 verdict `deferred`）
2.4	12.6	not-sibling	false	vocab		129	**43 §1 之逐對判定（66 §1 使 `11.5`／`12.6` 之 BLOCKED 列落地）。** **方法 `[machine]`**：`identical-TC scan` 之結果不含本對。共有語彙 ['AUTO']。**`11.5`／`12.6` 為 BLOCKED 列**，其 `test_procedure` 與 `expected_result` 留白 —— **一列不驗任何行為者，不可能與任何一節驗同一件事**，故對 `2.4` 為 **not-sibling**；其真正之對造是彼此（同標籤 `HVS6.`、不同委派對象，見 DR #43），該對已另列（原 verdict `deferred`）
2.4	14.19	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 11 使 `Climate Popups` 十九節落地）。** 非 sibling —— **ch2 定功能於 climate 主畫面上之行為，ch14 定其 popup 之呈現條件**，兩者之可觀察量分屬兩個介面。**新證據**：兩側 TC 皆已產出；本批之 ER 一律停在「popup 顯示／不顯示／自何處顯示」，**刻意不驗該功能之行為規則**（§8.2.1），故與對造之 ER 無共用可觀察量。verdict 判為 `not-sibling`
2.4	15.1	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 11 使 `Climate Popups` 十九節落地）。** 非 sibling —— `15.1` 為**進入／退出某功能時顯示哪一個 popup** 之對照表（其表為圖片，037 未對之產出 leaf），本批其餘節定 popup 之呈現條件與互動。**新證據**：`-201`／`-202` 之 ER 為「popup 顯示當前狀態」與「不依圖片所示」，與對造節之 ER 無共用可觀察量。verdict 判為 `not-sibling`
2.4	16.10	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 12 使 `ICS Climate Modes` 六節落地）。** 非 sibling —— 本對之兩節於 `ch16_mirror_map.tsv` 中**不互為對造**，故非鏡射對亦非 sibling。**新證據**：兩側 TC 皆已產出，逐條比對其 `expected_result` 無共用可觀察量。verdict 判為 `not-sibling`
2.4	16.13	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 12 使 `ICS Climate Modes` 六節落地）。** 非 sibling —— 本對之兩節於 `ch16_mirror_map.tsv` 中**不互為對造**，故非鏡射對亦非 sibling。**新證據**：兩側 TC 皆已產出，逐條比對其 `expected_result` 無共用可觀察量。verdict 判為 `not-sibling`
2.4	16.14	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 §4.6 sibling —— ch16 為 EMEA ICS 之另一套介面，兩者**不共存於同一車輛**（本批全部 26 條皆帶 EMEA 排除式 PC）。**新證據**：兩側 TC 皆已產出，且本批 26 條之 `emea_ics_review` 已逐條指向 ch16 之具體句並記其 `yes`／`no`，**其中 6 條為 `no`** —— 該逐條答本身即兩節非同一需求之逐句證據。verdict 判為 `not-sibling`
2.4	16.15	not-sibling	false	vocab		129	**依 41 §3 規則三入表（42 §2 之全量重建）。** 兩節皆未生成，現在判無處可用 —— sibling 判定之用途是寫 TC 時決定 `duplicate_of`／`distinguishing_axis`（§4.6）。其所屬組生成之日連同其他候選一併判定。**`deferred` 不是 `not-sibling`**：前者是「尚未問」，後者是「問過了，答案是否」。**逐對判定於本輪落地**：原 verdict `deferred` 依 41 §4／42 §1 永不得為終判（`deferred` 是「尚未問」，類級判定是「三對抽樣不足以證類」），今兩側 TC 皆在，改以 TC 對 TC 逐對判定，結論為 **not-sibling**
2.4	16.2	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 §4.6 sibling —— ch16 為 EMEA ICS 之另一套介面，兩者**不共存於同一車輛**（本批全部 26 條皆帶 EMEA 排除式 PC）。**新證據**：兩側 TC 皆已產出，且本批 26 條之 `emea_ics_review` 已逐條指向 ch16 之具體句並記其 `yes`／`no`，**其中 6 條為 `no`** —— 該逐條答本身即兩節非同一需求之逐句證據。verdict 判為 `not-sibling`
2.4	16.3	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 12 使 `ICS Climate Modes` 六節落地）。** 非 sibling —— 本對之兩節於 `ch16_mirror_map.tsv` 中**不互為對造**，故非鏡射對亦非 sibling。**新證據**：兩側 TC 皆已產出，逐條比對其 `expected_result` 無共用可觀察量。verdict 判為 `not-sibling`
2.4	16.4	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 12 使 `ICS Climate Modes` 六節落地）。** **鏡射對，非 §4.6 sibling** —— 兩套介面不共存於同一車輛（ch16 之 TC 帶正向 EMEA 軸值，ch2 之帶其排除式）。**新證據**：ICE3 為**一句綑綁五個控制之 on/off**，037 亦只給一個 leaf，故 ch16 側僅 `-212` 一條；而 ch2 側之對造為五個獨立節次。**同一事實之兩種分解粒度**，非同一需求之重複。 verdict 判為 `not-sibling`
2.4	16.5	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 12 使 `ICS Climate Modes` 六節落地）。** 非 sibling —— 本對之兩節於 `ch16_mirror_map.tsv` 中**不互為對造**，故非鏡射對亦非 sibling。**新證據**：兩側 TC 皆已產出，逐條比對其 `expected_result` 無共用可觀察量。verdict 判為 `not-sibling`
2.4	16.7	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 §4.6 sibling —— ch16 為 EMEA ICS 之另一套介面，兩者**不共存於同一車輛**（本批全部 26 條皆帶 EMEA 排除式 PC）。**新證據**：兩側 TC 皆已產出，且本批 26 條之 `emea_ics_review` 已逐條指向 ch16 之具體句並記其 `yes`／`no`，**其中 6 條為 `no`** —— 該逐條答本身即兩節非同一需求之逐句證據。verdict 判為 `not-sibling`
2.4	16.8	not-sibling	false	vocab		129	**依 41 §3 規則三入表（42 §2 之全量重建）。** 兩節皆未生成，現在判無處可用 —— sibling 判定之用途是寫 TC 時決定 `duplicate_of`／`distinguishing_axis`（§4.6）。其所屬組生成之日連同其他候選一併判定。**`deferred` 不是 `not-sibling`**：前者是「尚未問」，後者是「問過了，答案是否」。**逐對判定於本輪落地**：原 verdict `deferred` 依 41 §4／42 §1 永不得為終判（`deferred` 是「尚未問」，類級判定是「三對抽樣不足以證類」），今兩側 TC 皆在，改以 TC 對 TC 逐對判定，結論為 **not-sibling**
2.4	16.9	not-sibling	false	via-hierarchy		129	**本對僅因階層關係而成為候選（43 §2，`source = via-hierarchy`）。** `16.9` 與 `2.4` 之詞彙集**無交集**；其共有語彙 ['DEFROST'] 係由特化詞導出之泛化詞（表：`AUTO ECO` → `AUTO`, `ECO HVAC` → `HVAC`, `FRONT DEF` → `DEFROST`, `MAX A/C` → `A/C`, `MAX DEF` → `DEFROST`, `REAR DEF` → `DEFROST`）。**階層不是等價** —— 每個 AUTO ECO 都是 AUTO，但 AUTO 不必然是 AUTO ECO，故本表單向且其輸出另標來源，不併入等價組。共有語彙為**低頻詞**，無既有類級判定可沿用，故記 `deferred`（尚未問）而非類級 verdict —— 對一個沒有類的詞給類級 verdict，等於宣稱一個沒有人做過的判定。。**逐對判定於本輪落地**：原 verdict `deferred` 依 41 §4／42 §1 永不得為終判（`deferred` 是「尚未問」，類級判定是「三對抽樣不足以證類」），今兩側 TC 皆在，改以 TC 對 TC 逐對判定，結論為 **not-sibling**
2.4	17.2	not-sibling	false	vocab		129	**43 §1 之重新確認（批次 9 使 `Climate Modes` 六節落地）。** 非 sibling —— `17.2` 驗「該元素在**首頁 widget** 上存在且可操作」，本批各節驗「該功能在 **climate 主畫面**上之行為」，可觀察量分屬兩個介面。**新證據**：兩側 TC 皆已產出，`-118`～`-124` 之 ER 一律停在「widget 顯示該元素」與「按下後改變狀態」，刻意不驗行為規則。verdict 判為 `not-sibling`
2.4	2.10	not-sibling	false	intra-set via-hierarchy		129	**43 §1 之逐對判定（批次 16 ＋ 64 §4 之同組配對）。** **方法 `[machine]`**：`identical-TC scan`（本輪）比對全 corpus 三欄之結果**不含本對**；共有語彙由 `sibling_candidates.py` 之 VOCAB 取出。共有語彙 （無，來自階層擴充）。**分級：僅共有單一高頻語彙**（40 §3），依該詞之類級處置逐對落地。**判定**：兩節雖同屬一組（`intra-set via-hierarchy`），其 TC 之 `expected_result` 所指之控制與畫面不同 —— 同組意謂主題相近，不意謂驗同一件事；故 **not-sibling**（原 verdict `deferred`，依 41 §4／42 §1 永不得為終判）
2.4	2.12.2	not-sibling	false	vocab		465	**43 §1 之再確認，於本對所待之日執行（97／98 之補產使 `2.12.2` 落地）。** **方法 `[machine]`**：`identical-TC scan` 比對兩節全部 TC 之 `test_item`／`test_procedure`／`expected_result` 三欄，**逐字相同之對為 0**；共有語彙由 `sibling_candidates.py` 之 VOCAB 取出，共有語彙 ['DEFROST']。**判定**：兩節之 TC 無一組三欄逐字相同，其 `expected_result` 所指之控制與畫面不同 —— 共有語彙只說兩節談同一批控制，不說它們驗同一件事；故 **not-sibling**（原 verdict `deferred`，依 41 §4／42 §1 永不得為終判）。**`duplicate_of` 不填、`distinguishing_axis` 無須跨節陳述。**
